Healy River Air,AK,US ,PAHV, 63.88,-149.02
Hydaburg Seapla,AK,US ,PAHY, 55.20,-132.83
Hayes River    ,AK,US ,PAHZ, 61.98,-152.08
Egegik Automati,AK,US ,PAII, 58.42,-157.37
Kinana/Bob Bake,AK,US ,PAIK, 66.98,-160.43
Iliamna Arpt (A,AK,US ,PAIL, 59.75,-154.92
Indian Mtn AFS ,AK,US ,PAIM, 66.00,-153.70
McKinley Park  ,AK,US ,PAIN, 63.73,-148.92
Lazy Mtn/Wolver,AK,US ,PAIZ, 61.63,-149.03
Lazy Mtn/Wolver,AK,US ,PAIZ, 61.63,-149.03
Biorka Island S,AK,US ,PAJB, 56.85,-135.53
Chignik        ,AK,US ,PAJC, 56.31,-158.37
Juneau Intl Air,AK,US ,PAJN, 58.37,-134.58
Johnstone Point,AK,US ,PAJO, 60.48,-146.60
Sutton         ,AK,US ,PAJV, 61.72,-148.88
King Salmon    ,AK,US ,PAKN, 58.68,-156.65
Nikolski (AMOS),AK,US ,PAKO, 52.95,-168.85
Anaktuvuk Pass ,AK,US ,PAKP, 68.13,-151.73
Anaktuvuk Pass ,AK,US ,PAKP, 68.13,-151.73
Ketchikan Intl ,AK,US ,PAKT, 55.35,-131.70
Kuparuk Airport,AK,US ,PAKU, 70.32,-149.58
Klawock        ,AK,US ,PAKW, 55.58,-133.08
Lake Hood Seapl,AK,US ,PALH, 61.18,-149.97
Port Alsworth  ,AK,US ,PALJ, 60.20,-154.30
Snowshoe Lake  ,AK,US ,PALK, 62.03,-142.67
Chandalar Lake ,AK,US ,PALR, 67.50,-148.48
Cape Lisburne(A,AK,US ,PALU, 68.88,-166.13
Big River Lake ,AK,US ,PALV, 60.82,-152.30
McGrath        ,AK,US ,PAMC, 62.97,-155.62
Middleton Isl. ,AK,US ,PAMD, 59.43,-146.33
Minchumina     ,AK,US ,PAMH, 63.90,-152.27
Manley Hot Spri,AK,US ,PAML, 65.00,-150.65
Anchorage/Merri,AK,US ,PAMR, 61.22,-149.85
McCarthy       ,AK,US ,PAMX, 61.43,-142.93
Mekoryuk       ,AK,US ,PAMY, 60.37,-166.27
Anchorage Intl ,AK,US ,PANC, 61.17,-150.02
Aniak (AWOS)   ,AK,US ,PANI, 61.58,-159.53
Nenana Muni (AM,AK,US ,PANN, 64.55,-149.08
Funter Bay Seap,AK,US ,PANR, 58.25,-134.90
Annette Island ,AK,US ,PANT, 55.03,-131.57
Anvik          ,AK,US ,PANV, 62.65,-160.18
Hoonah Seaplane,AK,US ,PAOH, 58.12,-135.45
Nome           ,AK,US ,PAOM, 64.52,-165.45
Northway       ,AK,US ,PAOR, 62.97,-141.93
Kotzebue/Ralph ,AK,US ,PAOT, 66.87,-162.63
St George      ,AK,US ,PAPB, 56.58,-169.67
Port Clarence  ,AK,US ,PAPC, 65.25,-166.87
Petersburg     ,AK,US ,PAPG, 56.82,-132.97
Port Heiden (AM,AK,US ,PAPH, 56.95,-158.62
Port Heiden (AM,AK,US ,PAPH, 56.95,-158.62
Platinum       ,AK,US ,PAPM, 59.02,-161.82
Point Hope (AWO,AK,US ,PAPO, 68.35,-166.80
Puntilla (lake),AK,US ,PAPT, 62.10,-152.75
Prudhoe Bay    ,AK,US ,PAPU, 70.25,-148.33
Arctic Village ,AK,US ,PARC, 68.12,-145.57
Savoonga Airpor,AK,US ,PASA, 63.68,-170.50
Deadhorse      ,AK,US ,PASC, 70.20,-148.47
Sand Point     ,AK,US ,PASD, 55.32,-160.52
Skagway, Skagwa,AK,US ,PASG, 59.45,-136.32
Shishmaref (AWO,AK,US ,PASH, 66.27,-166.05
Sitka/Japonski ,AK,US ,PASI, 57.07,-135.35
Selawik        ,AK,US ,PASK, 66.62,-160.00
Sleetmute      ,AK,US ,PASL, 61.72,-157.15
Saint Mary's (A,AK,US ,PASM, 62.07,-163.30
Saint Paul Isla,AK,US ,PASN, 57.15,-170.22
Seldovia Arpt  ,AK,US ,PASO, 59.45,-151.70
Sheep Mtn      ,AK,US ,PASP, 61.82,-158.38
Sparrevohn (AWO,AK,US ,PASV, 61.10,-155.58
Skwentna       ,AK,US ,PASW, 61.97,-151.18
Soldotna       ,AK,US ,PASX, 60.48,-151.03
Shemya/Eareckso,AK,US ,PASY, 52.72, 174.12
Tanana/Calhoun ,AK,US ,PATA, 65.17,-152.10
Tin City AFS (A,AK,US ,PATC, 65.57,-167.92
Togiac Village ,AK,US ,PATG, 59.05,-160.40
Tok            ,AK,US ,PATJ, 63.32,-142.72
Talkeetna      ,AK,US ,PATK, 62.30,-150.42
Tatalina (AWOS),AK,US ,PATL, 62.90,-155.98
Cantwell       ,AK,US ,PATW, 63.40,-148.95
Kuparuk Airport,AK,US ,PAUB, 70.32,-149.58
Prudhoe Bay    ,AK,US ,PAUD, 70.25,-148.33
Umiat          ,AK,US ,PAUM, 69.37,-152.13
Unalakleet (AWO,AK,US ,PAUN, 63.88,-160.80
Willow Airport ,AK,US ,PAUO, 61.75,-150.05
Valdez 2       ,AK,US ,PAVD, 61.13,-146.27
Valdez         ,AK,US ,PAVW, 61.13,-146.35
Seward         ,AK,US ,PAWD, 60.12,-149.45
Wrangell       ,AK,US ,PAWG, 56.48,-132.37
Wainwright (DEW,AK,US ,PAWI, 70.62,-159.85
Noatak         ,AK,US ,PAWN, 67.57,-162.98
Whittier       ,AK,US ,PAWR, 60.77,-148.68
South Naknek NR,AK,US ,PAWS, 58.70,-157.02
Noatak         ,AK,US ,PAWT, 67.57,-162.98
Paxson         ,AK,US ,PAXK, 63.03,-145.50
Yakutat        ,AK,US ,PAYA, 59.52,-139.67
Eureka         ,AK,US ,PAZK, 61.93,-147.17
Barter Island D,AK,US ,PBTI, 70.13,-143.58
Fort Yukon (AWO,AK,US ,PFYU, 66.57,-145.27
Guam, Mariana I,--,MY ,PGAC, 13.55, 144.83
Sabanettan / Ti,--,MY ,PGNT, 14.97, 145.60
Rota Intl/Rota ,--,MY ,PGRO, 14.18, 145.25
Saipan/Isley (C,--,MY ,PGSN, 15.12, 145.73
Guam, Andersen ,--,MY ,PGUA, 13.58, 144.93
Guam, Agana (NW,--,MY ,PGUM, 13.48, 144.80
Peipeinimaru   ,--,MY ,PGWT, 20.05, 145.22
Barking Sands P,HI,US ,PHBK, 22.03,-159.78
Wheeler AFB/Oah,HI,US ,PHHI, 21.48,-158.03
Hickam AFB/Oahu,HI,US ,PHIK, 21.32,-157.92
Lahaina/West Ma,HI,US ,PHJH, 21.02,-156.63
Barking Sands/K,HI,US ,PHKH, 22.07,-159.78
Keahole Point/K,HI,US ,PHKO, 19.73,-156.05
Lihue/Kauai Isl,HI,US ,PHLI, 21.98,-159.35
Molokai (AMOS) ,HI,US ,PHMK, 21.15,-157.10
Waimea-Kohala A,HI,US ,PHMU, 20.00,-155.67
Oahu/Barbers Pt,HI,US ,PHNA, 21.32,-158.07
Kaneohe Bay (MC,HI,US ,PHNG, 21.45,-157.77
Honolulu Intl/O,HI,US ,PHNL, 21.35,-157.93
Lanai City Airp,HI,US ,PHNY, 20.78,-156.95
Kahului Arpt/Ma,HI,US ,PHOG, 20.90,-156.43
Bradshaw AAF/Ha,HI,US ,PHSF, 19.78,-155.55
Hilo/Lyman Fiel,HI,US ,PHTO, 19.72,-155.07
South Kona/Hawa,HI,US ,PHWH, 19.10,-155.75
Johnston Island,--,PN ,PJON, 16.73,-169.52
Majuro/Marshall,--,MH ,PKMJ,  7.08, 171.38
Kwajalein/Bucho,--,MH ,PKWA,  8.73, 167.73
Christmas / Cas,--,KA ,PLCH,  1.98,-157.48
Fanning Island ,--,KA ,PLFA,  3.85,-159.37
Midway Island  ,HI,US ,PMDY, 28.22,-177.37
Oliktok Distant,AK,US ,POLI, 70.50,-149.88
Point Lay (DEW),AK,US ,PPIZ, 69.82,-162.92
Truk Intl/Moen ,--,KA ,PTKK,  7.47, 151.85
Ponape Island  ,--,KA ,PTPN,  6.97, 158.22
Koror/Palau Isl,--,KA ,PTRO,  7.33, 134.48
Kusaie/Kosrae E,--,KA ,PTSA,  5.33, 163.03
Yap Island     ,--,KA ,PTYA,  9.48, 138.08
Wake Island Air,--,WK ,PWAK, 19.28, 166.65
Dongsha        ,--,TW ,RCLM, 20.67, 116.72
Hengchun       ,--,TW ,RCKW, 21.93, 120.83
Lan Yu         ,--,TW ,RCLY, 22.03, 121.55
Chia Tung      ,--,TW ,RCFS, 22.42, 120.55
Donggang       ,--,TW ,RCMJ, 22.47, 120.43
Kaohsiung Intl ,--,TW ,RCKH, 22.58, 120.35
Pingtung South ,--,TW ,RCDC, 22.68, 120.47
Pingtung North ,--,TW ,RCSQ, 22.70, 120.48
Feng Nin (TW-AF,--,TW ,RCFN, 22.77, 121.08
Kangshan (TW-AF,--,TW ,RCAY, 22.78, 120.27
Chihhang (TW-AF,--,TW ,RCQS, 22.80, 121.18
Tainan (TW-AFB),--,TW ,RCNN, 22.95, 120.20
Dongshi        ,--,TW ,RCNO, 23.27, 119.67
Chiayi (TW-AFB),--,TW ,RCKU, 23.47, 120.38
Makung AB      ,--,TW ,RCQC, 23.58, 119.62
Hulien AB      ,--,TW ,RCYU, 24.03, 121.62
Taichung (TW-AF,--,TW ,RCLG, 24.18, 120.65
Wuchia Observat,--,TW ,RCMQ, 24.27, 120.62
Chinmem/Shatou ,--,TW ,RCBS, 24.43, 118.37
Ilan           ,--,TW ,RCMS, 24.75, 121.77
Hsinchu (TW-AFB,--,TW ,RCPO, 24.82, 120.93
Pa Kuei/Bakuai ,--,TW ,RCUK, 24.93, 121.30
Taoyuan AB     ,--,TW ,RCGM, 25.07, 121.23
Taipei/Sungshan,--,TW ,RCSS, 25.07, 121.55
Taipei/CK Shek ,--,TW ,RCTP, 25.08, 121.22
Mazu           ,--,TW ,RCFG, 26.17, 119.93
Minamitorishima,--,JP ,RJAM, 24.30, 153.97
Iwojima (JMSDF),--,JP ,RJAW, 24.78, 141.32
Chichijima Isla,--,JP ,RJAO, 27.08, 142.18
Okinoerabu/Okie,--,JP ,RJKB, 27.43, 128.70
Tokunoshima Isl,--,JP ,RJKN, 27.83, 128.88
Kikai Island   ,--,JP ,RJKI, 28.32, 129.93
Amami Airport  ,--,JP ,RJKA, 28.43, 129.72
Yakushima Islan,--,JP ,RJFC, 30.38, 130.67
Tanegashima Air,--,JP ,RJFG, 30.55, 130.95
Kanoya (JMSDF) ,--,JP ,RJFY, 31.37, 130.83
Kagoshima Airpo,--,JP ,RJFK, 31.80, 130.72
Miyazaki Airpor,--,JP ,RJFM, 31.87, 131.45
Nyutabaru (JASD,--,JP ,RJFN, 32.08, 131.45
Fukue Airport  ,--,JP ,RJFE, 32.67, 128.83
Kumamoto(CIV/JA,--,JP ,RJFT, 32.83, 130.85
Nagasaki(CIV/JM,--,JP ,RJFU, 32.92, 129.92
Kamigoto       ,--,JP ,RJDK, 33.02, 129.18
Hachijojima Isl,--,JP ,RJTH, 33.12, 139.78
Sasebo (NPMOD) ,--,JP ,RJFW, 33.17, 129.72
Ojika Island   ,--,JP ,RJDO, 33.22, 129.05
Metabaru (JASDF,--,JP ,RJDM, 33.32, 130.42
Oita Airport   ,--,JP ,RJFO, 33.48, 131.73
Kochi Airport  ,--,JP ,RJOK, 33.53, 133.67
Fukuoka/Itazuke,--,JP ,RJFF, 33.58, 130.45
Nankishirahama ,--,JP ,RJBD, 33.67, 135.35
Tsuiki (JASDF) ,--,JP ,RJFZ, 33.68, 131.05
Iki Airport (IS,--,JP ,RJDB, 33.75, 129.78
Matsuyama Airpo,--,JP ,RJOM, 33.82, 132.70
Kitakyushu/Koku,--,JP ,RJFR, 33.83, 130.95
Ashiya (JASDF) ,--,JP ,RJFA, 33.88, 130.65
Yamaguchi/Ube A,--,JP ,RJDC, 33.93, 131.28
Komatsujima (JA,--,JP ,RJOP, 34.00, 134.63
Hofu (JASDF)   ,--,JP ,RJOF, 34.03, 131.55
Ozuki (JMSDF)  ,--,JP ,RJOZ, 34.05, 131.05
Miyakejima Airp,--,JP ,RJTQ, 34.07, 139.57
Tokushima(JMSDF,--,JP ,RJOS, 34.13, 134.62
Iwakuni (MCAS) ,--,JP ,RJOI, 34.15, 132.23
Takamatsu Airpo,--,JP ,RJOT, 34.22, 134.02
Tsushima Airpor,--,JP ,RJDT, 34.28, 129.33
Hiroshimanishi ,--,JP ,RJBH, 34.37, 132.43
Kansai Intl    ,--,JP ,RJBB, 34.42, 135.25
New Hiroshima  ,--,JP ,RJOA, 34.43, 132.92
Akeno (JASDF)  ,--,JP ,RJOE, 34.53, 136.68
Yao (CIV/JGSDF),--,JP ,RJOY, 34.60, 135.60
Iwami          ,--,JP ,RJOW, 34.68, 131.80
Okayama Airport,--,JP ,RJOB, 34.75, 133.85
Hamamatsu (JASD,--,JP ,RJNH, 34.75, 137.70
Osaka Intl/Itam,--,JP ,RJOO, 34.78, 135.45
Oshima Airport ,--,JP ,RJTO, 34.78, 139.37
Shizuhama (JASD,--,JP ,RJNY, 34.82, 138.30
Tateyama (JMSDF,--,JP ,RJTE, 34.98, 139.83
Nagoya (CIV/JAS,--,JP ,RJNN, 35.25, 136.93
Yokosuka (NPMOF,--,JP ,RJTX, 35.28, 139.67
Fuji (JASDF)   ,--,JP ,RJAT, 35.32, 138.87
Gifu (JASDF)   ,--,JP ,RJNG, 35.38, 136.87
Kisarazu (JGSDF,--,JP ,RJTK, 35.40, 139.92
Izumo Airport  ,--,JP ,RJOC, 35.42, 132.88
Atsugi (NAS)   ,--,JP ,RJTA, 35.45, 139.45
Miho (CIV/JASDF,--,JP ,RJOH, 35.48, 133.25
Tajima         ,--,JP ,RJBT, 35.52, 134.80
Kastner AAF/Zam,--,JP ,RJTR, 35.52, 139.40
Tottori Airport,--,JP ,RJOR, 35.53, 134.17
Tokyo Intl Airp,--,JP ,RJTT, 35.55, 139.78
Tokyo Heliport ,--,JP ,RJTI, 35.63, 139.85
Chofu Airport  ,--,JP ,RJTF, 35.67, 139.53
Tokyo          ,--,JP ,RJTD, 35.68, 139.77
Tachikawa (JASD,--,JP ,RJTC, 35.70, 139.40
Ichikawa       ,--,JP ,RJAI, 35.73, 139.92
Yokota (JASDF/U,--,JP ,RJTY, 35.75, 139.35
New Tokyo Intl ,--,JP ,RJAA, 35.77, 140.38
Shimofusa (JMSD,--,JP ,RJTL, 35.80, 140.02
Iruma (JASDF)  ,--,JP ,RJTJ, 35.83, 139.42
Kasumigaura (JA,--,JP ,RJAK, 36.03, 140.20
Fukui Airport  ,--,JP ,RJNF, 36.13, 136.23
Matsumoto Airpo,--,JP ,RJAF, 36.17, 137.93
Oki Airport    ,--,JP ,RJNO, 36.18, 133.33
Hyakuri (JASDF),--,JP ,RJAH, 36.18, 140.42
Komatsu (CIV/JA,--,JP ,RJNK, 36.38, 136.42
Utsunomiya (JGS,--,JP ,RJTU, 36.52, 139.87
Toyama Airport ,--,JP ,RJNT, 36.65, 137.18
Fukushima Arpt ,--,JP ,RJSF, 37.23, 140.43
Niigata (CIV/JA,--,JP ,RJSN, 37.95, 139.12
Sado Airport   ,--,JP ,RJSD, 38.05, 138.42
Sendai Airport ,--,JP ,RJSS, 38.13, 140.93
Kasuminome (JAS,--,JP ,RJSU, 38.23, 140.92
Matsushima (JAS,--,JP ,RJST, 38.40, 141.22
Yamagata(CIV/JG,--,JP ,RJSC, 38.42, 140.37
Shonai         ,--,JP ,RJSY, 38.82, 139.78
Hanamaki Airpor,--,JP ,RJSI, 39.43, 141.13
Akita Airport  ,--,JP ,RJSK, 39.62, 140.22
Hachinohe (JMSD,--,JP ,RJSH, 40.55, 141.47
Misawa (NPMOD) ,--,JP ,RJSM, 40.68, 141.38
Aomori Airport ,--,JP ,RJSA, 40.73, 140.70
Ominato (JASDF),--,JP ,RJSO, 41.23, 141.13
Hakodate Airpor,--,JP ,RJCH, 41.77, 140.82
Okushiri Island,--,JP ,RJEO, 42.07, 139.45
Obihiro Airport,--,JP ,RJCB, 42.73, 143.22
Chitose (JASDF/,--,JP ,RJCC, 42.80, 141.67
Chitose (JASDF),--,JP ,RJCJ, 42.82, 141.68
Tokachi (JGSDF),--,JP ,RJCT, 42.90, 143.17
Kushiro        ,--,JP ,RJCS, 42.98, 144.40
Kushiro Airport,--,JP ,RJCK, 43.03, 144.20
Sapporo (JGSDF/,--,JP ,RJCO, 43.12, 141.38
Nakashibetsu Ar,--,JP ,RJCN, 43.57, 144.97
Asahikawa Airpo,--,JP ,RJEC, 43.67, 142.45
Asahikawa (JASD,--,JP ,RJCA, 43.80, 142.37
Memambetsu Airp,--,JP ,RJCM, 43.90, 144.17
Monbetsu Airpor,--,JP ,RJEB, 44.25, 143.53
Rishiri Island ,--,JP ,RJER, 45.25, 141.18
Wakkanai Airpor,--,JP ,RJCW, 45.40, 141.80
Rebun Island   ,--,JP ,RJCR, 45.45, 141.03
Mosulpo (KOR-Af,--,KO ,RKPM, 33.20, 126.27
Cheju Intl Airp,--,KO ,RKPC, 33.50, 126.55
Yosu Airport   ,--,KO ,RKJY, 34.83, 127.62
Sachon (KOR-AFB,--,KO ,RKPS, 35.08, 128.08
Kwangju (KOR-AF,--,KO ,RKJJ, 35.12, 126.82
Pusan/Kimhae In,--,KO ,RKPK, 35.18, 128.93
Ulsan          ,--,KO ,RKPU, 35.55, 129.32
Camp Walker (H-,--,KO ,RKTG, 35.85, 128.58
Taegu          ,--,KO ,RKTT, 35.88, 128.62
Kunsan (US/KOR-,--,KO ,RKJK, 35.90, 126.62
Taegu (US/KOR-A,--,KO ,RKTN, 35.90, 128.65
Pohang (KOR-NAV,--,KO ,RKTH, 35.98, 129.42
Woong Cheon    ,--,KO ,RKTW, 36.20, 126.55
Taejon         ,--,KO ,RKTF, 36.30, 127.40
Taejon (KOR-AFB,--,KO ,RKTD, 36.33, 127.38
Hae Mi         ,--,KO ,RKTP, 36.40, 126.35
Songmu (KOR-AFB,--,KO ,RKTE, 36.40, 127.50
Sangju         ,--,KO ,RKTS, 36.42, 128.17
Andong         ,--,KO ,RKTA, 36.55, 128.72
Yechon (KOR-AFB,--,KO ,RKTY, 36.63, 128.35
Chongju (KAFB-A,--,KO ,RKTU, 36.70, 127.50
Mangilsan (KOR-,--,KO ,RKTM, 36.93, 126.45
Pyongtaek (A-51,--,KO ,RKSG, 36.97, 127.03
Paekado        ,--,KO ,RKTB, 37.02, 126.05
Koon-Ni Range  ,--,KO ,RKSN, 37.03, 126.75
Jung Won (ROK-A,--,KO ,RKTI, 37.03, 127.88
Chungju        ,--,KO ,RKTV, 37.07, 127.88
Osan (US/KOR-AF,--,KO ,RKSO, 37.08, 127.03
Kotar Range    ,--,KO ,RKNR, 37.10, 128.90
Suwon (US/KOR-A,--,KO ,RKSW, 37.25, 127.00
Wonju          ,--,KO ,RKNW, 37.33, 127.95
Sv Ri San      ,--,KO ,RKSC, 37.35, 126.92
Maesanri       ,--,KO ,RKSD, 37.35, 127.27
Seoul East(KOR-,--,KO ,RKSM, 37.43, 127.12
Yeoju Range    ,--,KO ,RKSU, 37.43, 127.63
Seoul (KOR-AF H,--,KO ,RKSF, 37.50, 126.93
Yongsan/H-208 H,--,KO ,RKSY, 37.52, 126.98
Command Post Ta,--,KO ,RKSH, 37.52, 126.98
Seoul/Kimpo Int,--,KO ,RKSS, 37.55, 126.80
Seoul          ,--,KO ,RKSL, 37.57, 126.97
Hoengsong (KOR-,--,KO ,RKNH, 37.57, 126.97
Yeonpyeungdo   ,--,KO ,RKSQ, 37.70, 125.70
Camp Stanley/H-,--,KO ,RKSX, 37.72, 127.10
Camp Redcloud/U,--,KO ,RKSB, 37.75, 127.03
Whang Ryeong   ,--,KO ,RKNF, 37.75, 128.67
Kangnung (KOR-A,--,KO ,RKNN, 37.75, 128.95
Pyoripsan      ,--,KO ,RKSV, 37.78, 126.37
Camp Page/Chunc,--,KO ,RKNC, 37.88, 127.72
Camp Casey/Tong,--,KO ,RKST, 37.92, 127.05
Paengnyongdo (K,--,KO ,RKSP, 37.97, 124.67
Nightmare Range,--,KO ,RKXX, 38.07, 127.35
Taesong-San    ,--,KO ,RKSJ, 38.20, 127.55
Keo Jin        ,--,KO ,RKNO, 38.47, 128.47
Hateruma       ,--,JP ,RORH, 24.07, 123.80
Ishigakijima Is,--,JP ,ROIG, 24.33, 124.17
Yonaguni Airpor,--,JP ,ROYN, 24.47, 122.98
Tarama Island  ,--,JP ,RORT, 24.65, 124.70
Miyakojima Isla,--,JP ,ROMY, 24.78, 125.28
Shimoji-Shima I,--,JP ,RORS, 24.83, 125.15
Minamidaitojima,--,JP ,ROMD, 25.83, 131.23
Kitadaito Islan,--,JP ,RORK, 25.92, 131.33
Naha (CIV/JASDF,--,JP ,ROAH, 26.18, 127.65
Futenma (MCAS) ,--,JP ,ROTM, 26.27, 127.75
Hamby U. S. Arm,--,JP ,ROHF, 26.30, 127.77
Kumejima Island,--,JP ,ROKJ, 26.33, 126.80
Kadena (USAF\NA,--,JP ,RODN, 26.35, 127.77
Aguni Island   ,--,JP ,RORA, 26.60, 127.23
Iejima Auxiliar,--,JP ,RODE, 26.72, 127.78
Yoron Island   ,--,JP ,RORY, 27.05, 128.40
Olongapo       ,--,PH ,RPLB, 14.80, 120.27
Laoag          ,--,PH ,RPLI, 18.18, 120.53
Ninoy Aquino In,--,PH ,RPLL, 14.52, 121.00
Davao/Francisco,--,PH ,RPMD,  7.12, 125.65
Clark AB       ,--,PH ,RPMK, 15.17, 120.57
Legazpi/Luzon I,--,PH ,RPMP, 13.13, 123.73
Romblon/Tablas ,--,PH ,RPMR, 12.58, 122.27
Sangley Point  ,--,PH ,RPMS, 14.50, 120.92
Mactan         ,--,PH ,RPMT, 10.30, 123.97
Zamboanga      ,--,PH ,RPMZ,  6.90, 122.07
Aparri         ,--,PH ,RPUA, 18.37, 121.63
Baguio         ,--,PH ,RPUB, 16.42, 120.60
Daet           ,--,PH ,RPUD, 14.13, 122.98
San Jose       ,--,PH ,RPUH, 12.35, 121.03
Iba            ,--,PH ,RPUI, 15.33, 119.97
Calapan        ,--,PH ,RPUK, 13.42, 121.18
Naga/Luzon Isla,--,PH ,RPUN, 13.58, 123.27
Basco          ,--,PH ,RPUO, 20.45, 121.97
Vigan          ,--,PH ,RPUQ, 17.57, 120.38
Baler          ,--,PH ,RPUR, 15.77, 121.57
Tuguegarao     ,--,PH ,RPUT, 17.62, 121.73
Virac/Catanduan,--,PH ,RPUV, 13.58, 124.23
Marinduque Isla,--,PH ,RPUW, 13.37, 121.83
Tacloban       ,--,PH ,RPVA, 11.25, 125.00
Dumaguete      ,--,PH ,RPVD,  9.30, 123.30
Catarman       ,--,PH ,RPVF, 12.48, 124.63
Guiuan         ,--,PH ,RPVG, 11.03, 126.73
Iloilo         ,--,PH ,RPVI, 10.70, 122.57
Macatan        ,--,PH ,RPVM, 12.37, 123.62
Puerto Princesa,--,PH ,RPVP,  9.75, 118.73
Roxas          ,--,PH ,RPVR, 11.58, 122.75
Tagbilaran     ,--,PH ,RPVT,  9.60, 123.85
Gen. Santos    ,--,PH ,RPWB,  6.12, 125.18
Cotobato       ,--,PH ,RPWC,  7.17, 124.22
Butuan         ,--,PH ,RPWE,  9.93, 125.52
Dipolog        ,--,PH ,RPWG,  8.60, 123.35
Cagayan De Oro ,--,PH ,RPWL,  8.48, 124.63
Surigao        ,--,PH ,RPWS,  9.80, 125.50
Malaybalay     ,--,PH ,RPWY,  8.15, 125.08
Alabat         ,--,PH ,RPXT, 14.08, 122.02
Concordia/Pierr,--,AG ,SAAC,-31.30, -58.02
Gualeguaychu Ae,--,AG ,SAAG,-33.00, -58.62
Junin Airport  ,--,AG ,SAAJ,-34.55, -60.95
Parana/Gen Urqu,--,AG ,SAAP,-31.78, -60.48
Rosario Airport,--,AG ,SAAR,-32.92, -60.78
Villaguay Aerod,--,AG ,SAAU,-31.85, -59.08
Sauce Viejo Air,--,AG ,SAAV,-31.70, -60.82
Buenos Aires Ob,--,AG ,SABA,-34.58, -58.48
Aeroparque(CIV/,--,AG ,SABE,-34.57, -58.42
Pilar Observato,--,AG ,SACI,-31.67, -63.88
Cordoba Airport,--,AG ,SACO,-31.32, -64.22
Chepes         ,--,AG ,SACP,-31.33, -66.60
Gobernador Gord,--,AG ,SACT,-30.37, -66.30
Villa De Maria ,--,AG ,SACV,-29.90, -63.68
Don Torcuato Ar,--,AG ,SADD,-34.48, -58.62
La Plata Aerodr,--,AG ,SADL,-34.97, -57.90
El Palomar Airp,--,AG ,SADP,-34.60, -58.60
Buenos Aires/Ez,--,AG ,SAEZ,-34.82, -58.53
Mendoza/El Plum,--,AG ,SAME,-32.83, -68.78
San Martin     ,--,AG ,SAMI,-33.08, -68.42
Jachal         ,--,AG ,SAMJ,-30.25, -68.75
Malargue Airpor,--,AG ,SAMM,-35.50, -69.58
San Rafael Airp,--,AG ,SAMR,-34.58, -68.40
San Carlos     ,--,AG ,SAMS,-33.77, -69.03
Uspallata      ,--,AG ,SAMU,-32.60, -69.33
Catamarca Airpo,--,AG ,SANC,-28.60, -65.77
Santiago Del Es,--,AG ,SANE,-27.77, -64.30
Tinogasta      ,--,AG ,SANI,-28.07, -67.57
La Rioja/Capt V,--,AG ,SANL,-29.38, -66.82
Chilecito      ,--,AG ,SANO,-29.22, -67.43
Tucuman/Tenient,--,AG ,SANT,-26.85, -65.10
San Juan Airpor,--,AG ,SANU,-31.57, -68.42
Ceres          ,--,AG ,SANW,-29.88, -61.95
Rio Cuarto Airp,--,AG ,SAOC,-33.12, -64.23
Villa Dolores A,--,AG ,SAOD,-31.95, -65.13
Laboulaye      ,--,AG ,SAOL,-34.13, -63.37
Marcos Juarez A,--,AG ,SAOM,-32.70, -62.15
Villa Reynolds ,--,AG ,SAOR,-33.73, -65.38
San Luis Airpor,--,AG ,SAOU,-33.27, -66.35
Corrientes Airp,--,AG ,SARC,-27.45, -58.77
Resistencia Air,--,AG ,SARE,-27.45, -59.05
Formosa Airport,--,AG ,SARF,-26.20, -58.23
Iguazu/Catarata,--,AG ,SARI,-25.73, -54.47
Paso De Los Lib,--,AG ,SARL,-29.68, -57.15
Monte Caseros A,--,AG ,SARM,-30.27, -57.65
Posadas Airport,--,AG ,SARP,-27.37, -55.97
Presidencia Roq,--,AG ,SARS,-26.82, -60.45
Salta Airport  ,--,AG ,SASA,-24.85, -65.48
Jujuy Airport  ,--,AG ,SASJ,-24.38, -65.08
Oran Aerodrome ,--,AG ,SASO,-23.15, -64.32
La Quiaca Obser,--,AG ,SASQ,-22.10, -65.60
Rivadavia      ,--,AG ,SASR,-24.17, -62.90
Tartagal Airpor,--,AG ,SAST,-22.65, -63.82
Curuzu Cuatia A,--,AG ,SATU,-29.78, -57.98
El Bolson Aerod,--,AG ,SAVB,-41.97, -71.52
Comodoro Rivada,--,AG ,SAVC,-45.78, -67.50
Esquel Aerodrom,--,AG ,SAVE,-42.93, -71.15
San Antonio Oes,--,AG ,SAVO,-40.78, -65.10
Paso De Indios ,--,AG ,SAVP,-43.82, -68.88
Trelew/Almirant,--,AG ,SAVT,-43.20, -65.27
Viedma/Castello,--,AG ,SAVV,-40.85, -63.02
Lago Argentino ,--,AG ,SAWA,-50.33, -72.30
Puerto Deseado ,--,AG ,SAWD,-47.73, -65.92
Rio Grande Airp,--,AG ,SAWE,-53.80, -67.75
Rio Gallegos Ar,--,AG ,SAWG,-51.62, -69.28
Ushuaia (ARG-NA,--,AG ,SAWH,-54.80, -68.32
San Julian Aero,--,AG ,SAWJ,-49.32, -67.75
Perito Moreno A,--,AG ,SAWP,-46.52, -71.02
Gobernador Greg,--,AG ,SAWR,-48.78, -70.17
Santa Cruz Aero,--,AG ,SAWU,-50.02, -68.57
Azul Airport   ,--,AG ,SAZA,-36.75, -59.83
Bahia Blanca (M,--,AG ,SAZB,-38.73, -62.17
